name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
Dr. Yasmin Kottait Clinic,25.2339847,55.3182372,0.9990093253410681,0.044501324492465764,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-2 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Yasmin Kottait Clinic,25.2339847,55.3182372,0.9990093253410681,0.044501324492465764,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-2 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Yasmin Kottait Clinic,25.2339847,55.3182372,0.9990093253410681,0.044501324492465764,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-2 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
The New York Doctor,25.2339847,55.3182372,0.9805806756909201,0.19611613513818404,Closed,10 AM-7 PM,10 AM-7 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Humeira Badsha HBG Medical Center Dubai,25.2339847,55.3182372,0.9990042228635254,0.04461572257448754,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
HBG MEDICAL CENTER,25.2339847,55.3182372,0.9219821056073614,0.3872324843550918,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Dr. Ahmed Alwaidh,25.2339847,55.3182372,0.5144957554275265,0.8574929257125441,9 AM-6 PM,9 AM-6 PM,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
Baker-Kehoe Realty LLC,43.9994683,-84.4861574,0.9255469562056767,0.3786328457205041,8 AM-5 PM,Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Al Tawakkul Pharmacy,25.2873818,55.3618618,0.8944271909999159,0.4472135954999579,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,9 AM-1 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
Parkhaus Steigenberger,50.1105131,8.6766483,0.7071067811865475,0.7071067811865475,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,3
Box and Basket Fried Chicken Restaurant,25.3017442,55.3714284,0.9973405285843381,0.07288257708885547,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Pearl Coast Cafeteria,25.2965058,55.6358686,0.19611613513818404,0.9805806756909202,5-11 AM,5 AM-11 PM,5 AM-11 PM,5 AM-11 PM,5 AM-11 PM,5 AM-11 PM,5 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Rabobank,52.0971918,5.215265,0.971172290451625,0.2383786531108534,10 AM-5 PM,Closed,Closed,Open 24 hours,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Bank,3
السفارة الأثيوبية,25.2915235,55.3307964,0.9929882741949437,0.11821288978511235,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"Freelance Accounting, Book keeping & VAT/Corporate Tax Services Firm",25.1712337,55.4041721,0.8944271909999159,0.4472135954999579,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,0
Roxxy Club,25.2628418,55.2965757,0.9957534409662889,0.09206022378744935,6 PM-3 AM,6 PM-3 AM,6 PM-3 AM,6 PM-3 AM,6 PM-3 AM,6 PM-3 AM,6 PM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Jasi hardware store and electrical trading,25.2386166,55.3097318,0.8128171275739656,0.5825189414280086,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Six Flags Hurricane Harbor Splashtown,30.0710065,-95.4328982,0.9999996566040656,0.0008287289971856897,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,2
Shades State Park,39.9294972,-87.0724669,0.9999961375285012,0.0027793754835766103,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,2
KFC,25.2691501,55.3064276,0.9999975423843643,0.0022170307240726864,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Restaurant,0
RAKBANK ATM - Emirates India Intl Exchange Sajaa Sharjah,25.3016859,55.6303569,0.9906788398452958,0.1362183404787282,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Shoe Dept. Encore,36.1724601,-115.1976466,0.9997463530285892,0.02252175850229239,10 AM-8 PM,10 AM-8 PM,12-6 PM,11 AM-7 PM,11 AM-7 PM,11 AM-7 PM,11 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,1
Bicycle Store,17.4937053,78.40293,0.7071067811865475,0.7071067811865475,9:30 AM-8:30 PM,9:30 AM-8:30 PM,9:30 AM-8:30 PM,9:30 AM-8:30 PM,9:30 AM-8:30 PM,9:30 AM-8:30 PM,9:30 AM-8:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Nest Hotels Management GmbH,50.1124174,8.6668741,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,3
Park,25.1613182,55.268172,0.19611613513818404,0.9805806756909202,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Park,0
Vet in Town Veterinary Clinic,25.0288611,55.1797956,0.9789804197376051,0.20395425411200105,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,Closed,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Kingdom Destinations,34.1046147,-83.6983092,0.7682212795973759,0.6401843996644799,9 AM-6 PM,Closed,Closed,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Baqala Thareequl Milyoon L.L.C,23.6567875,53.724352,0.3713906763541037,0.9284766908852594,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
The Best Travel Agency in Dubai,25.2737168,55.3100724,0.19611613513818404,0.9805806756909202,Closed,10 AM-4 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
EPPCO | 90 | Al Mankhool Rd,25.2498336,55.2876697,0.9966506957748384,0.08177646734562778,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
EPPCO | 90 | Al Mankhool Rd,25.2498336,55.2876697,0.9966506957748384,0.08177646734562778,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
EPPCO | 90 | Al Mankhool Rd,25.2498336,55.2876697,0.9966506957748384,0.08177646734562778,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
EPPCO | 90 | Al Mankhool Rd,25.2498336,55.2876697,0.9966506957748384,0.08177646734562778,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
Parking lot,25.1963778,55.2623624,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
"ATM, Dubai Islamic Bank (DIB) | Lulu Hypermarket, Sharjah",25.3048067,55.4497509,0.40613846605344767,0.9138115486202573,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Al Waladein Masjid,25.2886917,55.3551519,0.9989910920674266,0.044908773863581566,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
RAKBANK ATM - Index Exchange Al Sajaa Sharjah,25.3257966,55.6368503,0.9906788398452958,0.1362183404787282,7:30 AM-3:30 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Oikocredit,52.1514705,5.3789826,0.7213873210309515,0.6925318281897135,9 AM-5 PM,Closed,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,3
VKC (Van Keulen cichlid),52.0821598,5.413886,0.9997984182656059,0.02007791905533389,9 AM-5:30 PM,9 AM-5 PM,Closed,Closed,Closed,1-5:30 PM,9 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,3
Ibrahim Abdulla Furniture LLC,25.288444,55.387241,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Swish Edinburgh,55.9487147,-3.1939346,0.9979253089684582,0.06438227799796505,10 AM-5 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,4
زين لتأجير السياراتzin car rental,25.2016031,55.3169596,0.19611613513818404,0.9805806756909202,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,0
McCarthy's Liquor Store,52.3757055,4.9008907,0.9975589671416267,0.06982912769991387,12-10 PM,12-10 PM,12-10 PM,12-10 PM,12-10 PM,12-10 PM,12-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
Rèvin Wijnen,52.169074,5.348885,0.6246950475544243,0.7808688094430304,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,3
Shahad beauty salon,25.397316,55.5038687,0.9726320076359931,0.23235097960193168,1-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Ahmad Hamry Laundry,25.2998,55.370056,0.9633204888727294,0.2683535647574032,1:30-11:50 PM,8 AM-11:50 PM,1:30-11:50 PM,8 AM-11:50 PM,8 AM-11:50 PM,8 AM-11:50 PM,8 AM-11:50 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Bustan Alsawat Restaurant,23.6594703,53.7289052,0.5144957554275265,0.8574929257125441,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Enterprise Rent-A-Car,40.3393151,-76.45810589999999,0.999916763775451,0.012902151790650981,8 AM-5:30 PM,9 AM-12 PM,10 AM-1 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,8 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Mermaids of Arabia,25.1987531,55.2796295,0.9999287222572755,0.011939447429937617,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,0
Butajira Restaurant ቡታጅራ ሬስቶራንት,25.3120035,55.3766396,0.9503971290446889,0.3110390604146255,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,9:30 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Table 3 Restaurant,25.272932,55.2981329,0.9999342108821577,0.01147056700762575,6 AM-2 AM,6 AM-2 AM,6 AM-2 AM,6 AM-2 AM,6 AM-2 AM,6 AM-2 AM,6 AM-2 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Al Sahari Bakery,25.310845,55.4557028,0.9313676476192964,0.36408008043299767,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
Coca-Cola Arena P1 Parking,25.2019385,55.2651949,0.3713906763541037,0.9284766908852594,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
